ID,Название,Авторы,Год публикации,В_РИНЦ
32281688,ИСТОРИЧЕСКИЙ ОПЫТ СОЦИАЛЬНОЙ ПАТРИОТИЧЕСКОЙ РАБОТЫ В ГОРОДАХ РОССИИ В КОНЦЕ XX - НАЧАЛЕ XXI ВВ,Паберзс А.И.,2017,Да
34901034,ИСТОКИ РЕВОЛЮЦИОННОГО ЭКСТРЕМИЗМА В РОССИИ ВТОРОЙ ПОЛОВИНЫ XIX ВЕКА,"Волков А.П., Шайпак Л.А., Маньков А.В.",2017,Да
34901038,РЕВОЛЮЦИОННЫЙ ТЕРРОРИЗМ В РОССИИ: ОРГАНИЗАЦИИ И ЭТАПЫ,"Маньков А.В., Новиков А.В.",2017,Да
29430007,ФОРМИРОВАНИЕ ТРЕБОВАНИЙ К УЗЛУ АГРЕГАЦИИ С ИСПОЛЬЗОВАНИЕМ ИМИТАЦИОННОГО МОДЕЛИРОВАНИЯ ПРОЦЕССА ЕГО ФУНКЦИОНИРОВАНИЯ,"Ануфренко А.В., Канаев А.К.",2017,Да
30102769,"МОДЕЛЬ ПРОЦЕССА ""DDOS""-АТАКИ НА ТЕЛЕКОММУНИКАЦИОННУЮ СЕТЬ ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА","Бекбаев Г.А., Привалов А.А., Ачкасов Н.Б., Кравцов А.О.",2017,Да
32407306,СПОСОБ ОБНАРУЖЕНИЯ НЕСАНКЦИОНИРОВАННО УСТАНОВЛЕННЫХ РАДИОЭЛЕКТРОННЫХ СРЕДСТВ НА АБОНЕНТСКИХ ЛИНИЯХ СВЯЗИ,"Вершенник Е.В., Закалкин П.В., Куприянов Н.А., Стародубцев П.Ю.",2017,Да
29207647,МОДЕЛИРОВАНИЕ СЕТЕЙ СВЯЗИ С УЧЕТОМ ТОПОЛОГИЧЕСКИХ И СТРУКТУРНЫХ НЕОДНОРОДНОСТЕЙ,"Беликова И.С., Закалкин П.В., Стародубцев Ю.И., Сухорукова Е.В.",2017,Да
29436849,МЕТОД УПРАВЛЕНИЯ БЕЗОПАСНОСТЬЮ ИНФОРМАЦИОННО-ВЫЧИСЛИТЕЛЬНЫХ СЕТЕЙ НА ОСНОВЕ ВЫДЕЛЕННОГО СЕРВЕРА С КОНТЕЙНЕРНОЙ ВИРТУАЛИЗАЦИЕЙ,"Липатников В.А., Шевченко А.А., Яцкин А.Д.",2017,Да
29436846,СРЕДСТВО УПРАВЛЕНИЯ ДОСТУПОМ НА ОСНОВЕ ИНФОРМАЦИОННЫХ ПРОФИЛЕЙ КАК КОМПОНЕНТ ИНТЕЛЛЕКТУАЛЬНОЙ СИСТЕМЫ ЗАЩИТЫ ИНФОРМАЦИИ,"Кий А.В., Саенко И.Б., Усачев И.В.",2017,Да
29429630,ОБОБЩЕННЫЙ ПОКАЗАТЕЛЬ ЭФФЕКТИВНОСТИ ВЗАИМОДЕЙСТВИЯ ФЕДЕРАЛЬНЫХ ОРГАНОВ ИСПОЛНИТЕЛЬНОЙ ВЛАСТИ ПРИ РЕШЕНИИ ЗАДАЧ ОБЕСПЕЧЕНИЯ НАЦИОНАЛЬНОЙ БЕЗОПАСНОСТИ ГОСУДАРСТВА,"Анисимов В.Г., Анисимов Е.Г., Сауренко Т.Н., Чварков С.В., Харчекно Е.Б.",2017,Да
29429612,ЗАЩИЩЕННОСТЬ ПРОТОКОЛОВ ИНФОРМАЦИОННО-ТЕЛЕКОММУНИКАЦИОННОЙ СЕТИ КАК ПОКАЗАТЕЛЬ УСТОЙЧИВОСТИ ЕЕ ФУНКЦИОНИРОВАНИЯ В УСЛОВИЯХ ИНФОРМАЦИОННОГО ПРОТИВОБОРСТВА,"Дементьев В.Е., Лысенков Ю.Н., Харченко Е.Б.",2017,Да
29855302,ОЦЕНКА КИБЕРУСТОЙЧИВОСТИ НА ОСНОВЕ МЕТОДА ТОПОЛОГИЧЕСКОГО ПРЕОБРАЗОВАНИЯ СТОХАСТИЧЕСКИХ СЕТЕЙ,"Харченко Е.Б., Сазыкин А.М., Лысенков Ю.Н.",2017,Да
30317445,ВЕРОЯТНОСТНО-ВРЕМЕННАЯ МОДЕЛЬ НАРУШИТЕЛЯ ПРИ ОБЕСПЕЧЕНИИ ИНФОРМАЦИОННОЙ БЕЗОПАСНОСТИ ИНФОРМАЦИОННО-ВЫЧИСЛИТЕЛЬНОЙ СЕТИ,"Карганов В.В., Липатников В.А., Дементьев В.Е.",2017,Да
29411064,ВОПРОСЫ КИБЕРБЕЗОПАСНОСТИ ИНФОКОММУНИКАЦИОННЫХ СИСТЕМ СПЕЦИАЛЬНОГО НАЗНАЧЕНИЯ,"Харченко Е.Б., Сазыкин А.М., Лысенков Ю.Н.",2017,Да
30021472,СОСТОЯНИЕ И ПЕРСПЕКТИВЫ РАЗВИТИЯ СИСТЕМЫ СВЯЗИ ВС РФ,"Харченко Е.Б., Сазыкин А.М.",2017,Да
27702163,ОРГАНИЗАЦИОННО-ПЕДАГОГИЧЕСКИЕ МЕТОДЫ СОВЕРШЕНСТВОВАНИЯ ПРОЦЕССА ФИЗИЧЕСКОЙ ПОДГОТОВКИ ВОЕННОСЛУЖАЩИХ-ЖЕНЩИН: ГЕНДЕРНЫЙ ПОДХОД,Морозова Л.В.,2017,Нет
27702025,ИНТЕГРАЦИЯ СЕТЕЙ РАДИОСВЯЗИ СПЕЦИАЛЬНОГО НАЗНАЧЕНИЯ В ЕДИНОЕ ИНФОРМАЦИОННОЕ ПРОСТРАНСТВО НА ОСНОВЕ ПРИМЕНЕНИЯ СРЕДСТВ РАДИОСВЯЗИ ШЕСТОГО ПОКОЛЕНИЯ,"Ткачев Д.Ф., Ткачев А.Ф.",2017,Нет
28913069,ПРОГРАММНО-АППАРАТНЫЕ СРЕДСТВА ЗАЩИТЫ АВТОМАТИЗИРОВАННЫХ СИСТЕМ ОТ НЕСАНКЦИОНИРОВАННОГО ДОСТУПА,"Саяркин Л.А., Зайцева А.А., Лапин С.П., Домбровский Я.А.",2017,Нет
28776593,СИНТЕЗ МНОГОПОЗИЦИОННЫХ СИГНАЛОВ ДЛЯ КОСМИЧЕСКОГО ТЕЛЕВИДЕНИЯ,"Дворников С.В., Семисошенко М.А., Пшеничников А.В., Манаенко С.С., Погорелов А.А., Литкевич Г.Ю., Бортникер В.Ю., Соловьёв; А.П., Эконом В.П.",2017,Да
41407097,ЗАЩИТА АКУСТИЧЕСКОЙ СОСТАВЛЯЮЩЕЙ КОНФИДЕНЦИАЛЬНЫХ ВИДЕОДАННЫХ ОТ СОПУТСТВУЮЩЕЙ ПЕРЕДАЧИ ПО ОПТИЧЕСКИМ НАПРАВЛЯЮЩИМ СИСТЕМАМ,"Иванов С.А., Иванов Н.А.",2017,Да
41407101,ИССЛЕДОВАНИЕ ЗАВИСИМОСТИ ГЕОМЕТРИЧЕСКОГО ФАКТОРА ТОПОЛОГИИ ДЛЯ РАЗНОСТНО-ДАЛЬНОМЕРНОГО МЕТОДА ПОЗИЦИОНИРОВАНИЯ,"Дворников С.В., Фокин Г.А., Аль-Одхари А.Х., Федоренко И.В.",2017,Да
41407102,МЕТОД ВИРТУАЛЬНОГО РАДИОПОДАВЛЕНИЯ КАНАЛОВ СПУТНИКОВОГО ТЕЛЕВИДЕНИЯ И ПРЕДЛОЖЕНИЯ ПО ОЦЕНКЕ ЕГО ЭФФЕКТИВНОСТИ,"Дворников С.В., Агиевич С.Н., Гулидов А.А.",2017,Да
30575210,ПРЕДЛОЖЕНИЯ ПО МОНИТОРИНГУ РАДИОКАНАЛОВ ПЕРЕДАЧИ ВИДЕО В РЕЖИМЕ АДАПТИВНОЙ ПЕРЕСТРОЙКИ РАБОЧЕЙ ЧАСТОТЫ,Тихонов С.С.,2017,Да
30575212,СПОСОБ ПОЛЯРИЗАЦИОННО-АДАПТИВНОЙ ОБРАБОТКИ РАДИОИЗЛУЧЕНИЙ В ОПРЕДЕЛЕНИИ МЕСТОПОЛОЖЕНИЯ РАДИОЭЛЕКТРОННЫХ СРЕДСТВ С БЕСПИЛОТНЫХ ЛЕТАТЕЛЬНЫХ АППАРАТОВ,"Дворников С.В., Симонов А.Н., Богдановский C.В.",2017,Да
30575213,ЭМПИРИЧЕСКИЙ ПОДХОД К РАСЧЁТУ ЗОН ПОКРЫТИЯ ЦИФРОВЫХ ТЕЛЕВИЗИОННЫХ ПЕРЕДАТЧИКОВ,"Дворников С.В., Литкевич Г.Ю., Романенко П.Г., Царелунго А.Б., Дворовой М.О., Федоренко И.В., Домбровский Я.А., Кузнецова Д.А.",2017,Да
30575214,ПОВЫШЕНИЕ УСТОЙЧИВОСТИ ФУНКЦИОНИРОВАНИЯ РАДИОСЕТЕЙ МОБИЛЬНОГО ТЕЛЕВИДЕНИЯ,"Дворников С.В., Пшеничников А.В., Русин А.А., Царелунго А.Б., Дворовой М.О., Литкевич Г.Ю.",2017,Да
30575215,ТЕОРЕТИЧЕСКИЕ ПОЛОЖЕНИЯ ФОРМИРОВАНИЯ СИГНАЛЬНЫХ КОНСТРУКЦИЙ В КАНАЛАХ С ОГРАНИЧЕННЫМИ РЕСУРСАМИ,Пшеничников А.В.,2017,Да
32540041,CORRELATION DETECTION OF LOW-ENERGY SIGNALS IN THE BASICS OF NON-HARMONIC FUNCTIONS,"Dvornikov S.V., Gulidov A.A., Fedorenko I.V.",2017,Да
32540042,СПОСОБ СЖАТИЯ ГРАФИЧЕСКИХ ФАЙЛОВ,"Дворников С.В., Устинов А.А., Оков И.Н., Царелунго А.Б., Дворовой М.О., Цветков В.В.",2017,Да
32540043,МЕТОДЫ ФОРМИРОВАНИЯ СИГНАЛЬНЫХ КОНСТРУКЦИЙ ПОМЕХОЗАЩИЩЕННЫХ КАНАЛОВ ПЕРЕДАЧИ ВИДЕОИНФОРМАЦИИ,Пшеничников А.В.,2017,Да
32540044,ОЦЕНКА ВЛИЯНИЯ СВОЙСТВ СИГНАЛАPRS LTEНА ТОЧНОСТЬ ПОЗИЦИОНИРОВАНИЯ,PRS LTE,2017,Да
30685505,ОЦЕНКА КИБЕРУСТОЙЧИВОСТИ КОМПЬЮТЕРНЫХ СЕТЕЙ НА ОСНОВЕ МОДЕЛИРОВАНИЯ КИБЕРАТАК МЕТОДОМ ПРЕОБРАЗОВАНИЯ СТОХАСТИЧЕСКИХ СЕТЕЙ,"Котенко И.В., Саенко И.Б., Коцыняк М.А., Лаута О.С.",2017,Да
30773789,ИНФОРМАЦИОННЫЕ ТЕХНОЛОГИИ В СОВРЕМЕННОМ МАТЕМАТИЧЕСКОМ ОБРАЗОВАНИИ,"Монахова Л.Ю., Рябоконь Е.А.",2017,Да
30773792,СОВЕРШЕНСТВОВАНИЕ ПОДГОТОВКИ КУРСАНТОВ ВОЕННО-ИНЖЕНЕРНОГО ВУЗА ПО ФИЗИКЕ В КОНТЕКСТЕ РЕАЛИЗАЦИИ ПОЛИТИКИ НАУЧНО-ТЕХНОЛОГИЧЕСКОГО РАЗВИТИЯ,"Костарев С.В., Остроумова Ю.С., Ханин С.Д.",2017,Да
29147493,"ПОСТАНОВКА ЗАДАЧИ ФОРМИРОВАНИЯ СИСТЕМЫ УПРАВЛЕНИЯ ТЕЛЕКОММУНИКАЦИОННЫМ ОБОРУДОВАНИЕМ РАЗЛИЧНОЙ НОМЕНКЛАТУРЫ, ПРИМЕНЯЕМЫМ НА СЕТЯХ СВЯЗИ СПЕЦИАЛЬНОГО НАЗНАЧЕНИЯ","Богачев К.Г., Субботин Д.В., Иванин А.Н.",2017,Нет
29826537,ОПТИМИЗАЦИЯ РАСПРЕДЕЛЕНИЯ ИНФОРМАЦИОННЫХ ПОТОКОВ В ИНФОРМАЦИОННОЙ СИСТЕМЕ ПО ПОКАЗАТЕЛЮ ВЕРОЯТНОСТИ СВОЕВРЕМЕННОЙ ДОСТАВКИ СООБЩЕНИЙ,"Чуднов А.М., Кирик Д.И., Курашев З.В.",2017,Да
30541514,ГРАЖДАНСКО-ПРАВОВАЯ ОТВЕТСТВЕННОСТЬ ВОЕННОСЛУЖАЩИХ,"Бибарсова Г.Ш., Ульянова О.А., Манухин Э.Ю.",2017,Да
29445621,ПРОГНОЗ ЗАТРАТ БЮДЖЕТА ПРЕДПРИЯТИЯ НА ЭКОНОМИЧЕСКУЮ БЕЗОПАСНОСТЬ,"Краснов С.В., Краснова С.А.",2017,Да
30506063,СЦЕНАРИЙ УПРАВЛЕНИЯ СЕТЬЮ ОПЕРАТОРСКОГО КЛАССА CARRIER ETHERNET И ОЦЕНКА ДЛИТЕЛЬНОСТИ ЦИКЛА УПРАВЛЕНИЯ,"Логин Э.В., Канаев А.К., Сахарова М.А., Муравцов А.А.",2017,Да
29937701,ПРЕДМЕТНО-ЯЗЫКОВОЕ ИНТЕГРИРОВАННОЕ ОБУЧЕНИЕ ИНОСТРАННЫМ ЯЗЫКАМ В ВОЕННОМ ВУЗЕ,Расторгуева Л.Г.,2017,Да
32279149,"МОДЕЛЬ СИСТЕМЫ ЭЛЕКТРОСНАБЖЕНИЯ СТАЦИОНАРНОГО УЗЛА СПЕЦИАЛЬНОЙ СВЯЗИ, ФУНКЦИОНИРУЮЩЕЙ В УСЛОВИЯХ ДЕСТАБИЛИЗИРУЮЩИХ ВОЗДЕЙСТВИЙ",Гудиков А.Л.,2017,Да
29160673,ОПТИМАЛЬНАЯ ЦИФРОВИЗАЦИЯ ВОЕННЫХ СИСТЕМ СВЯЗИ,"Исаков Е.Е., Мякотин А.В., Кривцов С.П., Губская О.А.",2017,Да
29966852,АЛГОРИТМ ОПЕРАТИВНО-ТЕХНИЧЕСКОГО УПРАВЛЕНИЯ СЕТИ СВЯЗИ СПЕЦИАЛЬНОГО НАЗНАЧЕНИЯ НА ОСНОВЕ ДИСКРЕТНО-СОБЫТИЙНОЙ МОДЕЛИ,"Алисевич Е.А., Жадан О.П., Губская О.А., Стахеев И.Г.",2017,Да
28926992,СПОСОБ ЗАЩИТЫ ИНФОРМАЦИОННОГО ОБМЕНА МЕЖДУ ПОЛЬЗОВАТЕЛЯМИ ИНФО-ТЕЛЕКОММУНИКАЦИОННОЙ СЕТИ,"Павлыгин Э.Д., Корсунский А.С., Масленникова Т.Н., Чукариков А.Г., Анисимов В.В.",2017,Нет
32265766,ВАРИАНТ ИЗМЕНЕНИЯ ЛОГИЧЕСКОЙ СТРУКТУРЫ АДРЕСНОГО ПРОСТРАНСТВА ИНФОРМАЦИОННО-КОММУНИКАЦИОННЫХ СЕТЕЙ,"Кузнецов С.И., Тесля С.П., Сухорукова Е.В., Вершенник А.В.",2017,Да
32265746,АНАЛИЗ МЕТОДОВ АУТЕНТИФИКАЦИИ,"Безуглый Ю.А., Вершенник А.В., Попова А.В., Сухорукова Е.В.",2017,Да
32265747,ОСНОВНЫЕ УГРОЗЫ АУТЕНТИФИКАЦИИ,"Безуглый Ю.А., Вершенник А.В., Попова А.В., Сухорукова Е.В.",2017,Да
32265753,АНАЛИЗ УСЛОВИЙ ОБЕСПЕЧЕНИЯ ПОДЛИННОСТИ ИНФОРМАЦИИ ПРИ ЕЕ ПЕРЕДАЧЕ ПО КАНАЛАМ ССОП ЕСЭ РФ,"Вершенник А.В., Корчемкина М.Н., Куприянов Н.А., Сухорукова Е.В.",2017,Да
32265754,АНАЛИЗ МЕТОДОВ КОМПЬЮТЕРНОЙ СТЕГАНОГРАФИИ,"Вершенник А.В., Корчемкина М.Н., Куприянов Н.А., Сухорукова Е.В.",2017,Да
28804432,ИМИТАЦИОННОЕ МУЛЬТИАГЕНТНОЕ МОДЕЛИРОВАНИЕ СИСТЕМЫ СВЯЗИ СПЕЦИАЛЬНОГО НАЗНАЧЕНИЯ,Волков Д.В.,2017,Да
36700820,LOW-FREQUENCY SPECTROSCOPY: A METHOD FOR CHARACTERIZING THE STRUCTURE AND KINETIC PROPERTIES OF THIN-FILMS AND NANOSTRUCTURED DIELECTRIC MATERIALS,"Khanin S.D., Kastro R.A., Ryabokon D.V.",2017,Да
30522518,СУБЪЕКТНОСТЬ ОБРАЗОВАНИЯ КАК ФИЛОСОФСКО-ЛИНГВИСТИЧЕСКАЯ ПРОБЛЕМА,"Зверев С.Э., Савищенко А.Н.",2017,Да
32614744,ЭКОЛОГИЧЕСКИЕ ТРЕБОВАНИЯ ТЕХНОЛОГИЧЕСКОЙ КАРТЫ НА РАЗРАБОТКУ ЛЕСОСЕКИ,"Куницкая О.А., Рудов С.Е.",2017,Да
30575094,ИССЛЕДОВАНИЕ ВЛИЯНИЯ ГЕОМЕТРИЧЕСКОГО РАСПРЕДЕЛЕНИЯ ПУНКТОВ ПРИЕМА И ИСТОЧНИКА РАДИОИЗЛУЧЕНИЯ НА ТОЧНОСТЬ ПОЗИЦИОНИРОВАНИЯ,"Аль-одхари А.Х., Фокин Г.А., Федоренко И.В., Рябенко Д.С., Лавров С.В.",2017,Да
30638568,МЕТОД ОПРЕДЕЛЕНИЯ КООРДИНАТ ИСТОЧНИКОВ РАДИОИЗЛУЧЕНИЯ НА ОСНОВЕ ПОЛЯРИЗАЦИОННЫХ ИЗМЕРЕНИЙ,"Богдановский С.В., Овчаренко К.Л., Симонов А.Н.",2017,Да
30638574,МЕТОДИКА КОНСТРУКЦИОННОГО СИНТЕЗА ЭЛЕКТРИЧЕСКИ МАЛЫХ АНТЕНН,"Алёшкин А.П., Бородулин Р.Ю., Гусаков В.М.",2017,Да
30455195,ПСИХОЛОГИЧЕСКОЕ ИЗМЕРЕНИЕ КУЛЬТУР КАК ОСНОВА ФОРМИРОВАНИЯ ИНТЕРНАЦИОНАЛЬНЫХ УЧЕБНЫХ ГРУПП В ВУЗАХ МЧС РОССИИ,"Давыдова Н.В., Воронин С.В., Скрипник И.Л.",2017,Да
28391579,МОДЕЛЬ ФУНКЦИОНИРОВАНИЯ СЕТИ СВЯЗИ С НЕИЗВЕСТНЫМ УРОВНЕМ ДОВЕРИЯ И ОЦЕНКИ ЕЁ ВОЗМОЖНОСТЕЙ ПО ПРЕДОСТАВЛЕНИЮ УСЛУГИ VPN С ЗАДАННЫМ КАЧЕСТВОМ,"Анисимов В.В., Бегаев А.Н., Стародубцев Ю.И.",2017,Да
30102374,МЕТОДИКА ОЦЕНКИ УПРАВЛЯЕМОСТИ ФРАГМЕНТА СЕТИ СВЯЗИ ОБЩЕГО ПОЛЬЗОВАНИЯ С УЧЕТОМ ВЛИЯНИЯ МНОЖЕСТВЕННОСТИ ЦЕНТРОВ УПРАВЛЕНИЯ И ДЕСТРУКТИВНЫХ ПРОГРАММНЫХ ВОЗДЕЙСТВИЙ,"Бегаев А.Н., Стародубцев Ю.И., Фёдоров В.Г.",2017,Да
36907945,ПОДХОД К ОБЕСПЕЧЕНИЮ ЗАЩИТЫ КАНАЛОВ УПРАВЛЕНИЯ РОБОТОТЕХНИЧЕСКИХ СИСТЕМ,"Коцыняк М.А., Крибель А.М., Кузнецова В.В., Лаута О.С., Московченко В.М.",2017,Да
29846842,ИСПОЛЬЗОВАНИЕ ТЕХНОЛОГИЙ ИНТЕЛЛЕКТУАЛЬНОГО АНАЛИЗА ДАННЫХ В ИНТЕРЕСАХ ПОСТРОЕНИЯ МАТЕМАТИЧЕСКИХ МОДЕЛЕЙ ИНФОРМАЦИОННЫХ СИСТЕМ,"Паращук И.Б., Авраменко В.С., Логинов В.А.",2017,Да
30016983,РАЗРАБОТКА МОДЕЛИ НАРУШИТЕЛЯ ПРАВИЛ РАЗГРАНИЧЕНИЯ ДОСТУПА К ЕДИНОМУ ИНФОРМАЦИОННОМУ ПРОСТРАНСТВУ,Бирюков М.А.,2017,Да
30016985,СУЩНОСТЬ МОДИФИКАЦИИ СИСТЕМЫ ПОВЫШЕНИЯ ДОСТОВЕРНОСТИ С РЕШАЮЩЕЙ ОБРАТНОЙ СВЯЗЬЮ ПРИ ИСПОЛЬЗОВАНИИ ПЕРЕДАЧИ КОНТРОЛЬНЫХ ПАКЕТОВ. ФОРМАТ ПЕРЕДАВАЕМОГО СООБЩЕНИЯ,Неижмак А.В.,2017,Да
30017005,МЕТОДИКА ОЦЕНКИ ВЛИЯНИЯ АКТИВНЫХ ПОМЕХ И ВЗАИМОКОРРЕЛЯЦИОННОЙ ФУНКЦИИ СИГНАЛОВ НА ПОМЕХОУСТОЙЧИВОСТЬ ИХ НЕКОГЕРЕНТНОГО ПРИЁМА,"Сазонов В.В., Манаенко С.С.",2017,Да
29114952,"ОСНОВНЫЕ ФАКТОРЫ, ВОЗДЕЙСТВУЮЩИЕ НА МОРАЛЬНО-ПСИХОЛОГИЧЕСКОЕ СОСТОЯНИЕ ВОЕННОСЛУЖАЩИХ ЧАСТЕЙ И ПОДРАЗДЕЛЕНИЙ СВЯЗИ, ДЕЙСТВУЮЩИХ В УСЛОВИЯХ АРКТИЧЕСКОЙ ЗОНЫ РОССИИ",Ершов Н.В.,2017,Да
32384106,ФИЛОСОФИЯ ИСТОРИИ В РОССИЙСКИХ УНИВЕРСИТЕТАХ XIX-XX ВВ.: ПРОБЛЕМЫ ИНСТИТУЦИАЛИЗАЦИИ НАУЧНОЙ ДИСЦИПЛИНЫ. ИТОГИ ИССЛЕДОВАНИЯ,Безлепкин Н.И.,2017,Да
28292798,"ПРОГРАММНЫЙ КОМПЛЕКС ПО ТЕСТИРОВАНИЮ СТУДЕНЧЕСКОГО КОНТИНГЕНТА ""ПЕРСОНА","Будко В.Н., Бибарсов М.Р., Мишин Д.Ю., Мишин Ю.Г., Трегубова Т.А., Рачков В.Е., Антонов А.А.",2017,Нет
28292799,ПРОГРАММНЫЙ ТРЕНАЖЕР КОМПЛЕКСА АППАРАТУРЫ ТОНАЛЬНОГО ТЕЛЕГРАФИРОВАНИЯ П-327,"Будко П.А., Павленко А.Н., Рачков В.Е., Иванов С.Н., Дорошев А.В., Галстян А.Ш.",2017,Нет
28292800,"АВТОМАТИЗИРОВАННЫЙ УЧЕБНЫЙ КУРС ПО ДИСЦИПЛИНЕ ""ИНФОРМАЦИОННЫЕ ТЕХНОЛОГИИ В ОБРАЗОВАНИИ","Будко П.А., Павленко А.Н., Рачков В.Е.",2017,Нет
28292801,ПРОГРАММНЫЙ ТРЕНАЖЕР КОМПЛЕКСА ТЕЛЕКОДОВОЙ АППАРАТУРЫ 15Э1331,"Будко П.А., Гайчук Д.В., Шлаев Д.В., Самус М.В., Фомин Л.А., Калашников И.Ю.",2017,Нет
28292802,"ЭЛЕКТРОННЫЙ УЧЕБНИК ""МУЛЬТИМЕДИА ТЕХНОЛОГИИ""","Будко П.А., Ковалева И.А., Рачков В.Е.",2017,Нет
28292803,ПРОГРАММНЫЙ ТРЕНАЖЕР РАДИОСТАНЦИИ Р-173,"Будко П.А., Мишин Д.Ю., Рачков В.Е., Коленко Ю.В., Иванов С.Н., Аистов Д.С.",2017,Нет
28292804,"ПРОГРАММНЫЙ ТРЕНАЖЕР МНОГОКАНАЛЬНОЙ СИСТЕМЫ ПЕРЕДАЧИ ""АЗУР-6""","Будко П.А., Будко Н.П., Мишин Д.Ю., Шлаев Д.В., Иванов С.Н., Дорошев А.В.",2017,Нет
28292805,ПРОГРАММНЫЙ ТРЕНАЖЕР КОМПЛЕКСА УКВ РАДИОСВЯЗИ 15Э1273,"Будко П.А., Трошков М.А., Гайчук Д.В., Шлаев Д.В., Фомин Л.А., Кузьминов Ю.В.",2017,Нет
28292806,АВТОМАТИЗИРОВАННАЯ ТЕСТИРУЮЩЕ-ОБУЧАЮЩАЯ СИСТЕМА,"Будко П.А., Козлов А.В., Гребень В.В., Козлов В.А., Прутков Е.Г.",2017,Нет
